OBJECTID,PROJECT_NAME,STATION_NAME,ACTIVITY_NO,ACTIVITY_END_DATE,ECOREGION_NAME,HUC_CD,WATERBODY_NAME,LATITUDE_MEASURE,LONGITUDE_MEASURE,UTM_EAST,UTM_NORTH,STATION_DESC,STATION_ALT_NAME,FIX_STA_NAME,STATION_TYPE_NAME,COUNTY_NAME,HUC_LEVEL,HUC_NAME,ECOREGION_CD,SUBSTANCE_NAME,ANALYTICAL_METHOD_NAME,CAS_QUALIFIER_NAME,LAB_RESULT,LAB_RESULT_TEXT,LAB_REPORT_LIMIT,REPORT_UNIT,LAB_DILUTION_MULTIPLIER,QA_FLAGS
232,2011 Fixed Station Monitoring,WEU040-0001,AB05480,10/20/2011 9:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,438.000000000000000,438,10.000000000000000,mg/L,1.000000000000000,
233,2011 Fixed Station Monitoring,WEU040-0001,AB05480,10/20/2011 9:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,7.000000000000000,7,4.000000000000000,mg/L,1.000000000000000,
234,2011 Fixed Station Monitoring,WEU040-0001,AB05480,10/20/2011 9:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,408.000000000000000,408,10.000000000000000,mg/L,1.000000000000000,
235,2011 Fixed Station Monitoring,WEU040-0001,AB05480,10/20/2011 9:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
236,2011 Fixed Station Monitoring,WEU040-0001,AB05480,10/20/2011 9:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.300000000000000,.3,0.300000000000000,mg/L,1.000000000000000,
237,2011 Fixed Station Monitoring,WEU040-0001,AB05480,10/20/2011 9:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,1.100000000000000,1.1,0.100000000000000,mg/L,1.000000000000000,
238,2011 Fixed Station Monitoring,WEU040-0001,AB05480,10/20/2011 9:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.050000000000000,.05,0.030000000000000,mg/L,1.000000000000000,
239,2011 Fixed Station Monitoring,WEU040-0001,AB05775,11/17/2011 8:25:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,363.000000000000000,363,10.000000000000000,mg/L,1.000000000000000,
240,2011 Fixed Station Monitoring,WEU040-0001,AB05775,11/17/2011 8:25:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,36.000000000000000,36,4.000000000000000,mg/L,1.000000000000000,
241,2011 Fixed Station Monitoring,WEU040-0001,AB05775,11/17/2011 8:25:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,319.000000000000000,319,10.000000000000000,mg/L,1.000000000000000,
242,2011 Fixed Station Monitoring,WEU040-0001,AB05775,11/17/2011 8:25:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
243,2011 Fixed Station Monitoring,WEU040-0001,AB05775,11/17/2011 8:25:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.800000000000000,.8,0.300000000000000,mg/L,1.000000000000000,
244,2011 Fixed Station Monitoring,WEU040-0001,AB05775,11/17/2011 8:25:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,2.200000000000000,2.2,0.100000000000000,mg/L,1.000000000000000,
245,2011 Fixed Station Monitoring,WEU040-0001,AB05775,11/17/2011 8:25:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.210000000000000,.21,0.030000000000000,mg/L,1.000000000000000,
246,2011 Fixed Station Monitoring,WEU040-0001,AB06015,12/8/2011 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,302.000000000000000,302,10.000000000000000,mg/L,1.000000000000000,
247,2011 Fixed Station Monitoring,WEU040-0001,AB06015,12/8/2011 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,59.000000000000000,59,4.000000000000000,mg/L,1.000000000000000,
248,2011 Fixed Station Monitoring,WEU040-0001,AB06015,12/8/2011 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,234.000000000000000,234,10.000000000000000,mg/L,1.000000000000000,
249,2011 Fixed Station Monitoring,WEU040-0001,AB06015,12/8/2011 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
250,2011 Fixed Station Monitoring,WEU040-0001,AB06015,12/8/2011 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.900000000000000,.9,0.300000000000000,mg/L,1.000000000000000,
251,2011 Fixed Station Monitoring,WEU040-0001,AB06015,12/8/2011 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,2.600000000000000,2.6,0.100000000000000,mg/L,1.000000000000000,
252,2011 Fixed Station Monitoring,WEU040-0001,AB06015,12/8/2011 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.290000000000000,.29,0.030000000000000,mg/L,1.000000000000000,
253,2012 Fixed Station Monitoring,WEU040-0001,AB06571,1/5/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,438.000000000000000,438,10.000000000000000,mg/L,1.000000000000000,
254,2012 Fixed Station Monitoring,WEU040-0001,AB06571,1/5/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,9.000000000000000,9,4.000000000000000,mg/L,1.000000000000000,
255,2012 Fixed Station Monitoring,WEU040-0001,AB06571,1/5/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,400.000000000000000,400,10.000000000000000,mg/L,1.000000000000000,
256,2012 Fixed Station Monitoring,WEU040-0001,AB06571,1/5/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
257,2012 Fixed Station Monitoring,WEU040-0001,AB06571,1/5/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.400000000000000,.4,0.300000000000000,mg/L,1.000000000000000,
258,2012 Fixed Station Monitoring,WEU040-0001,AB06571,1/5/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,4.400000000000000,4.4,0.100000000000000,mg/L,1.000000000000000,
259,2012 Fixed Station Monitoring,WEU040-0001,AB06571,1/5/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.070000000000000,.07,0.030000000000000,mg/L,1.000000000000000,
260,2012 Fixed Station Monitoring,WEU040-0001,AB06791,2/7/2012 11:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,357.000000000000000,357,10.000000000000000,mg/L,1.000000000000000,
261,2012 Fixed Station Monitoring,WEU040-0001,AB06791,2/7/2012 11:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,13.000000000000000,13,4.000000000000000,mg/L,1.000000000000000,
262,2012 Fixed Station Monitoring,WEU040-0001,AB06791,2/7/2012 11:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,332.000000000000000,332,10.000000000000000,mg/L,1.000000000000000,
263,2012 Fixed Station Monitoring,WEU040-0001,AB06791,2/7/2012 11:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
264,2012 Fixed Station Monitoring,WEU040-0001,AB06791,2/7/2012 11:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.300000000000000,.3,0.300000000000000,mg/L,1.000000000000000,
265,2012 Fixed Station Monitoring,WEU040-0001,AB06791,2/7/2012 11:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,3.600000000000000,3.6,0.100000000000000,mg/L,1.000000000000000,
266,2012 Fixed Station Monitoring,WEU040-0001,AB06791,2/7/2012 11:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.060000000000000,.06,0.030000000000000,mg/L,1.000000000000000,
267,2012 Fixed Station Monitoring,WEU040-0001,AB07200,3/7/2012 7:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,357.000000000000000,357,10.000000000000000,mg/L,1.000000000000000,
268,2012 Fixed Station Monitoring,WEU040-0001,AB07200,3/7/2012 7:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,26.000000000000000,26,4.000000000000000,mg/L,1.000000000000000,
269,2012 Fixed Station Monitoring,WEU040-0001,AB07200,3/7/2012 7:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,317.000000000000000,317,10.000000000000000,mg/L,1.000000000000000,
270,2012 Fixed Station Monitoring,WEU040-0001,AB07200,3/7/2012 7:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
271,2012 Fixed Station Monitoring,WEU040-0001,AB07200,3/7/2012 7:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.600000000000000,.6,0.300000000000000,mg/L,1.000000000000000,
272,2012 Fixed Station Monitoring,WEU040-0001,AB07200,3/7/2012 7:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,3.400000000000000,3.4,0.100000000000000,mg/L,1.000000000000000,
273,2012 Fixed Station Monitoring,WEU040-0001,AB07200,3/7/2012 7:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.080000000000000,.08,0.030000000000000,mg/L,1.000000000000000,
274,2012 Fixed Station Monitoring,WEU040-0001,AB07727,4/3/2012 8:40:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,366.000000000000000,366,10.000000000000000,mg/L,1.000000000000000,
275,2012 Fixed Station Monitoring,WEU040-0001,AB07727,4/3/2012 8:40:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,56.000000000000000,56,4.000000000000000,mg/L,1.000000000000000,
276,2012 Fixed Station Monitoring,WEU040-0001,AB07727,4/3/2012 8:40:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,284.000000000000000,284,10.000000000000000,mg/L,1.000000000000000,
277,2012 Fixed Station Monitoring,WEU040-0001,AB07727,4/3/2012 8:40:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
278,2012 Fixed Station Monitoring,WEU040-0001,AB07727,4/3/2012 8:40:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.700000000000000,.7,0.300000000000000,mg/L,1.000000000000000,
279,2012 Fixed Station Monitoring,WEU040-0001,AB07727,4/3/2012 8:40:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,3.000000000000000,3,0.100000000000000,mg/L,1.000000000000000,
280,2012 Fixed Station Monitoring,WEU040-0001,AB07727,4/3/2012 8:40:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.140000000000000,.14,0.030000000000000,mg/L,1.000000000000000,
281,2012 Fixed Station Monitoring,WEU040-0001,AB08153,5/10/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,454.000000000000000,454,10.000000000000000,mg/L,1.000000000000000,
282,2012 Fixed Station Monitoring,WEU040-0001,AB08153,5/10/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,135.000000000000000,135,4.000000000000000,mg/L,1.000000000000000,
283,2012 Fixed Station Monitoring,WEU040-0001,AB08153,5/10/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,303.000000000000000,303,10.000000000000000,mg/L,1.000000000000000,
284,2012 Fixed Station Monitoring,WEU040-0001,AB08153,5/10/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
285,2012 Fixed Station Monitoring,WEU040-0001,AB08153,5/10/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,1.200000000000000,1.2,0.300000000000000,mg/L,1.000000000000000,QJ
286,2012 Fixed Station Monitoring,WEU040-0001,AB08153,5/10/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,5.400000000000000,5.4,0.100000000000000,mg/L,1.000000000000000,
287,2012 Fixed Station Monitoring,WEU040-0001,AB08153,5/10/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.300000000000000,.3,0.030000000000000,mg/L,1.000000000000000,
288,2012 Fixed Station Monitoring,WEU040-0001,AB09038,6/12/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,402.000000000000000,402,10.000000000000000,mg/L,1.000000000000000,
289,2012 Fixed Station Monitoring,WEU040-0001,AB09038,6/12/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,15.000000000000000,15,4.000000000000000,mg/L,1.000000000000000,
290,2012 Fixed Station Monitoring,WEU040-0001,AB09038,6/12/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,361.000000000000000,361,10.000000000000000,mg/L,1.000000000000000,
